timestamp,chunk_id,category,collection,status,reason
2026-09-06T16:52:16+00:00,srch_003_c10,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c11,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c12,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c13,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c14,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c15,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c16,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c17,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c18,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c19,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c20,06_Search,jirva_400,success,upserted
2026-09-06T16:52:16+00:00,srch_003_c21,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c22,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c23,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c24,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c25,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c26,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c27,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_003_c28,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c01,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c02,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c03,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c04,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c05,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c06,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c07,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c08,06_Search,jirva_400,success,upserted
2026-09-06T16:52:20+00:00,srch_004_c09,06_Search,jirva_400,success,upserted
2026-09-06T16:52:23+00:00,srch_004_c10,06_Search,jirva_400,success,upserted
2026-09-06T16:52:23+00:00,srch_004_c11,06_Search,jirva_400,success,upserted
